Price,Close,High,Low,Open,Volume
2024-11-25 20:05:00+00:00,230.5200043,230.7180939,230.4700012,230.6900024,251766
2024-11-25 20:10:00+00:00,230.3200073,230.5200043,230.2749939,230.5200043,316628
2024-11-25 20:15:00+00:00,230.4795074,230.5,230.3200073,230.3300018,214722
2024-11-25 20:20:00+00:00,230.3399963,230.4900055,230.0950012,230.4799957,256370
2024-11-25 20:25:00+00:00,230.5200043,230.5765076,230.3099976,230.3265991,262336
2024-11-25 20:30:00+00:00,230.2899933,230.5099945,230.25,230.501297,314963
2024-11-25 20:35:00+00:00,230.3262939,230.3600006,230.2200012,230.2814941,276540
2024-11-25 20:40:00+00:00,230.3500061,230.6950073,230.2899933,230.3300018,451581
2024-11-25 20:45:00+00:00,230.25,230.3699951,229.8450012,230.3549957,646250
2024-11-25 20:50:00+00:00,232.6649933,232.9799957,230.25,230.25,4722240
2024-11-25 20:55:00+00:00,232.8800049,233.1699982,232.5099945,232.6499939,4933234
2024-11-26 14:30:00+00:00,234.421402,234.8099976,233.4750061,234.0899963,4335392
2024-11-26 14:35:00+00:00,234.6699982,234.9900055,234.2799988,234.4100037,1102365
2024-11-26 14:40:00+00:00,234.5599976,234.9600067,234.25,234.7100067,695660
2024-11-26 14:45:00+00:00,235.2400055,235.25,234.4700012,234.5700073,1325878
2024-11-26 14:50:00+00:00,234.9900055,235.4349976,234.5599976,235.2449951,951692
2024-11-26 14:55:00+00:00,234.8099976,235.3000031,234.7100067,235.0399933,573007
2024-11-26 15:00:00+00:00,234.4306946,235,234.2700043,234.7799988,619955
2024-11-26 15:05:00+00:00,234.1100006,234.4600067,233.9700012,234.4400024,789365
2024-11-26 15:10:00+00:00,233.9299927,234.1000061,233.7799988,234.1000061,448572
2024-11-26 15:15:00+00:00,233.9998932,234.0099945,233.6499939,233.9349976,1294100
2024-11-26 15:20:00+00:00,234.1199951,234.2250061,233.9400024,234,400540
2024-11-26 15:25:00+00:00,234.3600006,234.5200043,233.9299927,234.1100006,443106
2024-11-26 15:30:00+00:00,234.3000031,234.5899963,234.228302,234.3600006,373963
2024-11-26 15:35:00+00:00,234.7799988,234.7799988,234.2100067,234.3200073,330458
2024-11-26 15:40:00+00:00,235.4400024,235.4400024,234.6399994,234.7799988,798324
2024-11-26 15:45:00+00:00,235.3099976,235.5700073,235.1799927,235.4400024,641603
2024-11-26 15:50:00+00:00,235.3200073,235.3500061,234.9799957,235.3000031,351092
2024-11-26 15:55:00+00:00,235.1699066,235.4900055,235.1000061,235.3200073,665344
2024-11-26 16:00:00+00:00,235.3600006,235.4487,235.1600952,235.1699982,452033
2024-11-26 16:05:00+00:00,235.1501007,235.3948059,235.1199951,235.3600006,244029
2024-11-26 16:10:00+00:00,235.2839966,235.3000031,235.0700073,235.1499939,261981
2024-11-26 16:15:00+00:00,235.2200012,235.3898926,235.1600037,235.2899933,277012
2024-11-26 16:20:00+00:00,235.2774048,235.4600067,235.2100067,235.2200012,293067
2024-11-26 16:25:00+00:00,235.0399933,235.3200073,234.9400024,235.2700043,283339
2024-11-26 16:30:00+00:00,234.8699951,235.1047058,234.7299957,235.0399933,298523
2024-11-26 16:35:00+00:00,235.0099945,235.0800018,234.6600037,234.8800049,388436
2024-11-26 16:40:00+00:00,234.7700043,235.0292969,234.6699982,235.0200043,248292
2024-11-26 16:45:00+00:00,234.6999969,234.8450012,234.6101074,234.7700043,193906
2024-11-26 16:50:00+00:00,234.9799957,234.9799957,234.625,234.6999969,285011
2024-11-26 16:55:00+00:00,235.0299988,235.0599976,234.9199982,234.9799042,215637
2024-11-26 17:00:00+00:00,234.7250061,235.0599976,234.6501007,235.0200043,219910
2024-11-26 17:05:00+00:00,234.7601013,234.7799988,234.4799957,234.7299957,287711
2024-11-26 17:10:00+00:00,234.5099945,234.8090057,234.5,234.7799988,208774
2024-11-26 17:15:00+00:00,234.2799988,234.5200043,234.2700043,234.5099945,265059
2024-11-26 17:20:00+00:00,234.3562927,234.4400024,234.2801056,234.2801056,212757
2024-11-26 17:25:00+00:00,234.4799957,234.4801025,234.2899933,234.3200073,156730
2024-11-26 17:30:00+00:00,234.6900024,234.7100067,234.4299927,234.4799957,242556
2024-11-26 17:35:00+00:00,234.9199982,234.9600067,234.6199951,234.6849976,314577
2024-11-26 17:40:00+00:00,234.7700043,234.9600067,234.7200928,234.9299927,207361
2024-11-26 17:45:00+00:00,234.9700012,234.9700012,234.7149963,234.7599945,186945
2024-11-26 17:50:00+00:00,235.1300049,235.1799927,234.9400024,234.9799957,880111
2024-11-26 17:55:00+00:00,235,235.1499939,234.9550018,235.1201019,262458
2024-11-26 18:00:00+00:00,234.7776031,235.0298004,234.75,235.0050049,194384
2024-11-26 18:05:00+00:00,234.6900024,234.8549957,234.6405945,234.7700043,170448
2024-11-26 18:10:00+00:00,234.7350006,234.8200073,234.5800018,234.6900024,475477
2024-11-26 18:15:00+00:00,234.4900055,234.7700043,234.4499969,234.7400055,228261
2024-11-26 18:20:00+00:00,234.5800018,234.6399994,234.3500061,234.4900055,199263
2024-11-26 18:25:00+00:00,234.5099945,234.6772003,234.5099945,234.5599976,154044
2024-11-26 18:30:00+00:00,234.6600037,234.705307,234.5099945,234.5099945,150041
2024-11-26 18:35:00+00:00,234.6000061,234.6999969,234.4450073,234.6499939,143480
2024-11-26 18:40:00+00:00,234.7149963,234.75,234.5500031,234.6100006,155529
2024-11-26 18:45:00+00:00,234.5850983,234.8099976,234.4799957,234.7200012,245872
2024-11-26 18:50:00+00:00,234.8500061,234.8699036,234.4850006,234.5850067,205877
2024-11-26 18:55:00+00:00,235.0800018,235.0800018,234.7949982,234.8300018,290342
2024-11-26 19:00:00+00:00,235.0549927,235.0800018,234.9013977,235.0700073,393200
2024-11-26 19:05:00+00:00,234.7729034,235.0899963,234.6399994,235.0599976,233431
2024-11-26 19:10:00+00:00,234.9649963,235.1000061,234.7400055,234.7700043,224504
2024-11-26 19:15:00+00:00,234.7050018,234.9700012,234.6699982,234.9649963,190343
2024-11-26 19:20:00+00:00,234.7700043,234.9250031,234.5599976,234.6999969,250487
2024-11-26 19:25:00+00:00,234.9299927,235,234.7599945,234.7899933,269482
2024-11-26 19:30:00+00:00,234.9900055,235.0283966,234.7749939,234.9250031,225188
2024-11-26 19:35:00+00:00,234.8399963,235.0200043,234.8200989,235,188173
2024-11-26 19:40:00+00:00,234.8399963,234.9299011,234.75,234.8500061,186762
2024-11-26 19:45:00+00:00,234.8450012,234.9199982,234.7299957,234.8399963,206534
2024-11-26 19:50:00+00:00,234.8899994,235,234.8000946,234.8500061,198418
2024-11-26 19:55:00+00:00,234.9199982,234.9550018,234.7998962,234.8800049,185659
2024-11-26 20:00:00+00:00,234.9828949,234.9900055,234.8549957,234.9100037,170188
2024-11-26 20:05:00+00:00,234.9799957,235.1199951,234.9550018,234.9850006,347183
2024-11-26 20:10:00+00:00,235.1799927,235.2400055,234.9850006,234.9850006,343988
2024-11-26 20:15:00+00:00,234.9375,235.25,234.9100037,235.1750031,326360
2024-11-26 20:20:00+00:00,234.9700012,234.9799957,234.7949982,234.9349976,262944
2024-11-26 20:25:00+00:00,234.8099976,234.9799957,234.7299957,234.9700012,359205
2024-11-26 20:30:00+00:00,234.6849976,234.8249969,234.6600037,234.8099976,300238
2024-11-26 20:35:00+00:00,234.7100983,234.7799988,234.6399994,234.6799927,486992
2024-11-26 20:40:00+00:00,234.7678986,234.9100037,234.6999969,234.7149963,353290
2024-11-26 20:45:00+00:00,234.8450012,234.8899994,234.6549988,234.7700043,405136
2024-11-26 20:50:00+00:00,234.9400024,235,234.5800018,234.8399963,998679
2024-11-26 20:55:00+00:00,235.0800018,235.2799988,234.9199982,234.9400024,2914496
2024-11-27 14:30:00+00:00,234.7059937,235.6799927,234.2899933,234.4649963,2011979
2024-11-27 14:35:00+00:00,234.0950012,234.8999939,233.9400024,234.6849976,556340
2024-11-27 14:40:00+00:00,234.2980042,234.3300018,233.8500061,234.0800018,473510
2024-11-27 14:45:00+00:00,234.1799927,234.3300018,233.9900055,234.2899933,355203
2024-11-27 14:50:00+00:00,233.8101044,234.2599945,233.8101044,234.1699982,385416
2024-11-27 14:55:00+00:00,234.3200073,234.3899994,233.8101044,233.8150024,573326
2024-11-27 15:00:00+00:00,234.8901062,235.0500031,233.979599,234.3300018,637351
2024-11-27 15:05:00+00:00,234.9799957,235.1139984,234.8899994,234.9100037,399701
2024-11-27 15:10:00+00:00,234.9850006,235.4100037,234.8502045,234.9900055,443296
2024-11-27 15:15:00+00:00,235.3650055,235.4786072,234.9900055,234.9900055,417083
2024-11-27 15:20:00+00:00,235.0700073,235.3800049,235,235.3721008,392716
2024-11-27 15:25:00+00:00,235.1600037,235.1652069,234.7507935,235.0599976,412203
2024-11-27 15:30:00+00:00,235.0599976,235.2700043,235.0433044,235.1600037,321532
2024-11-27 15:35:00+00:00,234.8800049,235.1100006,234.7899933,235.0700073,394216
2024-11-27 15:40:00+00:00,235.5500946,235.5700073,234.8500061,234.8899994,463389
2024-11-27 15:45:00+00:00,235.1999969,235.6900024,235.1900024,235.5500031,341098
2024-11-27 15:50:00+00:00,234.8950043,235.2299957,234.8399963,235.2100067,296564
2024-11-27 15:55:00+00:00,234.6199951,234.9799957,234.5899963,234.8999939,446664
2024-11-27 16:00:00+00:00,234.4100037,234.7100067,234.3399963,234.6199951,345559
2024-11-27 16:05:00+00:00,234.5599976,234.6100006,234.2299957,234.3999939,267004
2024-11-27 16:10:00+00:00,234.6499939,234.7380981,234.1546021,234.5399933,312884
2024-11-27 16:15:00+00:00,234.4900055,234.6799927,234.2649994,234.6399994,249652
2024-11-27 16:20:00+00:00,234.4799957,234.7599945,234.3899994,234.5,204515
2024-11-27 16:25:00+00:00,234.6699982,234.8000031,234.4400024,234.5,162534
2024-11-27 16:30:00+00:00,234.7799988,234.8099976,234.4499969,234.6201019,221295
2024-11-27 16:35:00+00:00,234.719696,234.8899994,234.602005,234.7700043,175717
2024-11-27 16:40:00+00:00,234.362793,234.7899933,234.3600006,234.7200012,180693
2024-11-27 16:45:00+00:00,234.1950073,234.4900055,234.1300049,234.3699951,273763
2024-11-27 16:50:00+00:00,234.3200073,234.3800049,234.1199951,234.1800995,253742
2024-11-27 16:55:00+00:00,234.3524933,234.5269012,234.25,234.3249969,303558
2024-11-27 17:00:00+00:00,234.2200012,234.3500061,234.125,234.3500061,254752
2024-11-27 17:05:00+00:00,234.0599976,234.3600006,233.9799957,234.2250061,313823
2024-11-27 17:10:00+00:00,234.2850037,234.4600067,234.0700073,234.0700073,397409
2024-11-27 17:15:00+00:00,234.4382935,234.4649963,234.2700043,234.2850037,152758
2024-11-27 17:20:00+00:00,234.3899994,234.5500031,234.3336945,234.4299927,192071
2024-11-27 17:25:00+00:00,234.5700073,234.6000061,234.3849945,234.3849945,126250
2024-11-27 17:30:00+00:00,234.6399994,234.6799927,234.4093933,234.5599976,154869
2024-11-27 17:35:00+00:00,234.6399994,234.7100067,234.4902039,234.6300049,675342
2024-11-27 17:40:00+00:00,234.5800018,234.6750031,234.4499969,234.6522064,113351
2024-11-27 17:45:00+00:00,234.539505,234.5800018,234.4125977,234.5500031,102511
2024-11-27 17:50:00+00:00,234.5800018,234.6600037,234.4799957,234.5350037,142711
2024-11-27 17:55:00+00:00,234.7299957,234.7400055,234.5,234.5700073,129793
2024-11-27 18:00:00+00:00,234.7100067,234.7350006,234.6125031,234.7299957,103773
2024-11-27 18:05:00+00:00,234.8079987,234.8200073,234.6600037,234.7001953,202029
2024-11-27 18:10:00+00:00,234.9844971,235,234.8099976,234.8139954,274311
2024-11-27 18:15:00+00:00,234.9499054,235,234.8399963,234.9799957,202686
2024-11-27 18:20:00+00:00,234.8800049,234.9649963,234.8350067,234.9450073,106154
2024-11-27 18:25:00+00:00,234.7801056,234.9085999,234.75,234.8701019,117982
2024-11-27 18:30:00+00:00,234.8650055,234.8650055,234.7100067,234.7799988,100598
2024-11-27 18:35:00+00:00,234.8300018,234.9499969,234.8099976,234.8650055,130792
2024-11-27 18:40:00+00:00,234.9225006,234.9299927,234.8000031,234.8450012,93729
2024-11-27 18:45:00+00:00,234.8200073,234.9499969,234.8000031,234.9199982,125496
2024-11-27 18:50:00+00:00,234.9893951,235,234.8399963,234.8399963,126435
2024-11-27 18:55:00+00:00,234.9299927,235.0200043,234.9299927,234.9850006,143039
2024-11-27 19:00:00+00:00,234.8836975,234.9499969,234.8659973,234.9250031,124002
2024-11-27 19:05:00+00:00,234.8049927,234.8950043,234.7799988,234.8849945,173271
2024-11-27 19:10:00+00:00,235.0249939,235.0299988,234.7799988,234.8049927,217248
2024-11-27 19:15:00+00:00,234.9499969,235.0399933,234.8899994,235.0299988,157216
2024-11-27 19:20:00+00:00,235.125,235.1300049,234.936203,234.9499969,151128
2024-11-27 19:25:00+00:00,234.9799957,235.1371002,234.9600067,235.1300049,140203
2024-11-27 19:30:00+00:00,235.0700073,235.0749969,234.9400024,234.9799957,125418
2024-11-27 19:35:00+00:00,235.0500031,235.098999,234.9949951,235.0599976,127252
2024-11-27 19:40:00+00:00,235.1029053,235.1387024,234.9499969,235.0399933,137266
2024-11-27 19:45:00+00:00,235.1600037,235.1999969,235.061203,235.1100006,134752
2024-11-27 19:50:00+00:00,235.1100006,235.25,235.1100006,235.1549988,156213
2024-11-27 19:55:00+00:00,235.0599976,235.1900024,235.0500031,235.1100006,356773
2024-11-27 20:00:00+00:00,235.1499939,235.1900024,235.0149994,235.0612946,147549
2024-11-27 20:05:00+00:00,235.0500031,235.1999969,235.0500031,235.1499939,191823
2024-11-27 20:10:00+00:00,234.9389038,235.0599976,234.9317017,235.0540924,186102
2024-11-27 20:15:00+00:00,234.8659058,234.9900055,234.8549957,234.9400024,154695
2024-11-27 20:20:00+00:00,234.8150024,234.8699951,234.7649994,234.8650055,152121
2024-11-27 20:25:00+00:00,234.8450012,234.8699951,234.7350006,234.8200073,175751
2024-11-27 20:30:00+00:00,234.8200073,234.8999939,234.7400055,234.8399963,219033
2024-11-27 20:35:00+00:00,234.8899994,234.9400024,234.7949982,234.8200073,214604
2024-11-27 20:40:00+00:00,234.7100067,234.9100037,234.5850067,234.8849945,248444
2024-11-27 20:45:00+00:00,234.75,234.8800049,234.7100067,234.7210999,256903
2024-11-27 20:50:00+00:00,234.8999939,235.0899963,234.7200012,234.7599945,690586
2024-11-27 20:55:00+00:00,234.9900055,235.0299988,234.7299957,234.9100037,1289812
2024-11-29 14:30:00+00:00,234.6699982,235,233.9700012,234.8399963,1550100
2024-11-29 14:35:00+00:00,235.3800049,235.3800049,234.5749969,234.6499939,621780
2024-11-29 14:40:00+00:00,235.3800049,235.6450043,235.2899933,235.3650055,486858
2024-11-29 14:45:00+00:00,235.1399994,235.6100006,235.0500031,235.3800049,360426
2024-11-29 14:50:00+00:00,235.5066071,235.5180054,235.1150055,235.1399994,273312
2024-11-29 14:55:00+00:00,235.6900024,235.6900024,235.4100037,235.5099945,362004
2024-11-29 15:00:00+00:00,235.3699951,235.7899933,235.3000031,235.6399994,420100
2024-11-29 15:05:00+00:00,235.7299957,235.8899994,235.3699951,235.3699951,413012
2024-11-29 15:10:00+00:00,235.5099945,235.8282928,235.4700012,235.7303925,329853
2024-11-29 15:15:00+00:00,235.2299957,235.5500031,235.1799927,235.5,278959
2024-11-29 15:20:00+00:00,235.3849945,235.4199066,235.1399994,235.25,207711
2024-11-29 15:25:00+00:00,235.3450012,235.3800049,235.1999969,235.3600006,228392
2024-11-29 15:30:00+00:00,235.6100006,235.6699982,235.3399963,235.3500061,295968
2024-11-29 15:35:00+00:00,235.794693,235.8350067,235.4949951,235.6101074,294962
2024-11-29 15:40:00+00:00,235.6161041,235.8200073,235.5399933,235.7899933,189969
2024-11-29 15:45:00+00:00,235.5117035,235.7400055,235.4700012,235.6199951,241203
2024-11-29 15:50:00+00:00,235.5800018,235.7200012,235.3999939,235.5,247536
2024-11-29 15:55:00+00:00,235.8099976,235.8300018,235.571106,235.571106,239137
2024-11-29 16:00:00+00:00,235.8950043,235.9149933,235.7899933,235.8200073,331374
2024-11-29 16:05:00+00:00,235.9149933,235.9600067,235.75,235.8899994,253972
2024-11-29 16:10:00+00:00,236.3600006,236.3699951,235.8600006,235.9100037,925772
2024-11-29 16:15:00+00:00,236.3200989,236.4199982,236.2149963,236.3612976,309415
2024-11-29 16:20:00+00:00,236.3699951,236.5998993,236.3000031,236.3200073,365486
2024-11-29 16:25:00+00:00,236.3999939,236.4299011,236.1600037,236.3699951,302838
2024-11-29 16:30:00+00:00,236.3923035,236.4600067,236.3200073,236.3800049,221323
2024-11-29 16:35:00+00:00,236.4550018,236.5,236.3300018,236.3950043,182600
2024-11-29 16:40:00+00:00,236.3999939,236.5,236.2899933,236.4499969,204829
2024-11-29 16:45:00+00:00,236.6898956,236.6898956,236.3999939,236.3999939,331628
2024-11-29 16:50:00+00:00,237.0998993,237.1349945,236.6600037,236.6900024,718368
2024-11-29 16:55:00+00:00,237.0549927,237.1100006,236.8813934,237.0845947,349451
2024-11-29 17:00:00+00:00,236.8899994,237.0599976,236.7138062,237.0599976,318530
2024-11-29 17:05:00+00:00,237.0800018,237.1499939,236.8150024,236.8899994,303219
2024-11-29 17:10:00+00:00,236.9799957,237.0899963,236.8450012,237.0800018,283568
2024-11-29 17:15:00+00:00,236.8899994,236.9700012,236.8300018,236.9700012,239315
2024-11-29 17:20:00+00:00,236.5050049,236.8899994,236.4799957,236.8899994,315821
2024-11-29 17:25:00+00:00,236.3699951,236.6549988,236.3699951,236.5061951,374410
2024-11-29 17:30:00+00:00,236.6600037,236.6600037,236.3699951,236.3699951,331868
2024-11-29 17:35:00+00:00,236.8399963,236.8399963,236.6555939,236.6799927,293422
2024-11-29 17:40:00+00:00,236.8314056,236.8899994,236.6425018,236.8399963,266408
2024-11-29 17:45:00+00:00,236.9400024,236.9799957,236.7801056,236.8099976,317644
2024-11-29 17:50:00+00:00,237.5487061,237.8099976,236.9400024,236.9400024,1383698
2024-11-29 17:55:00+00:00,237.3399963,237.5599976,236.8661041,237.5599976,1939532
2024-12-02 14:30:00+00:00,239.2962952,239.3500061,237.1600037,237.2700043,3588781
2024-12-02 14:35:00+00:00,238.8917999,239.6000061,238.8600006,239.2899933,955649
2024-12-02 14:40:00+00:00,238.4600067,238.9900055,238.2601013,238.9149933,599663
2024-12-02 14:45:00+00:00,238.5200043,238.7700043,238.3699951,238.4550018,492839
2024-12-02 14:50:00+00:00,239.0099945,239.1349945,238.4100037,238.5350037,646101
2024-12-02 14:55:00+00:00,239.3049927,239.3500061,238.8300018,239,539121
2024-12-02 15:00:00+00:00,239.3350067,239.4499969,238.9700012,239.2799988,645486
2024-12-02 15:05:00+00:00,239.4100037,239.8300018,239.2400055,239.3200073,685050
2024-12-02 15:10:00+00:00,239.7299957,239.8800049,239.3549957,239.3999939,465955
2024-12-02 15:15:00+00:00,239.662796,239.8999939,239.5899963,239.7304993,424120
2024-12-02 15:20:00+00:00,239.7449951,239.8399963,239.5800018,239.6399994,336746
2024-12-02 15:25:00+00:00,240.2700043,240.2799988,239.740097,239.7449951,1763731
2024-12-02 15:30:00+00:00,240.6900024,240.7156982,240.1950073,240.2700043,816941
2024-12-02 15:35:00+00:00,240.7299957,240.7899933,240.3000031,240.6898956,498300
2024-12-02 15:40:00+00:00,240.1999969,240.7700043,240.1900024,240.7200012,544220
2024-12-02 15:45:00+00:00,240.4199982,240.4400024,240.1799927,240.1999969,507444
2024-12-02 15:50:00+00:00,240.3099976,240.4799957,240.1100006,240.3999939,421405
2024-12-02 15:55:00+00:00,240.0899963,240.3099976,239.8000031,240.3000031,407337
2024-12-02 16:00:00+00:00,239.741806,240.1100006,239.6199951,240.0899963,382186
2024-12-02 16:05:00+00:00,239.9149017,239.9349976,239.7075043,239.7498932,298413
2024-12-02 16:10:00+00:00,240.0950012,240.1618958,239.8699951,239.9299927,348868
2024-12-02 16:15:00+00:00,239.9674072,240.2400055,239.9199982,240.1100006,309672
2024-12-02 16:20:00+00:00,239.4900055,239.9649963,239.4400024,239.9600067,1111656
2024-12-02 16:25:00+00:00,239.8300018,240.0500031,239.4700012,239.5,318879
2024-12-02 16:30:00+00:00,239.4450073,239.8800049,239.3600006,239.8271942,317096
2024-12-02 16:35:00+00:00,239.7799988,239.8699951,239.4400024,239.4499969,235239
2024-12-02 16:40:00+00:00,239.8800049,239.9199982,239.6999969,239.7799988,305661
2024-12-02 16:45:00+00:00,239.9750061,240,239.8049927,239.8800049,334338
2024-12-02 16:50:00+00:00,239.8500977,240,239.7899933,239.9700012,230206
2024-12-02 16:55:00+00:00,239.9557953,239.9900055,239.7299957,239.8500061,166892
2024-12-02 17:00:00+00:00,240.170105,240.1900024,239.9300995,239.9499969,232293
2024-12-02 17:05:00+00:00,239.9698944,240.1869049,239.9400024,240.1699982,192099
2024-12-02 17:10:00+00:00,239.8399963,240.0099945,239.7749939,239.9600067,171659
2024-12-02 17:15:00+00:00,239.9499969,239.9799042,239.7599945,239.8500061,168249
2024-12-02 17:20:00+00:00,240.1846008,240.1999969,239.8899994,239.9600067,237056
2024-12-02 17:25:00+00:00,239.8300018,240.1999969,239.7599945,240.1900024,259587
2024-12-02 17:30:00+00:00,239.9199982,239.9499969,239.7400055,239.8399963,195234
2024-12-02 17:35:00+00:00,239.8600006,240,239.7861023,239.9299927,142121
2024-12-02 17:40:00+00:00,239.7400055,239.8999939,239.7100067,239.8699951,158954
2024-12-02 17:45:00+00:00,239.6399994,239.8399963,239.6100006,239.7400055,209617
2024-12-02 17:50:00+00:00,239.6499939,239.6699982,239.5200043,239.6497955,223419
2024-12-02 17:55:00+00:00,239.5101013,239.6999969,239.5099945,239.6468048,178008
2024-12-02 18:00:00+00:00,239.6100006,239.7200012,239.4006958,239.5099945,518152
2024-12-02 18:05:00+00:00,239.3950043,239.6600037,239.3399963,239.6398926,159827
