Date,Close,High,Low,Open,Volume
1992/11/10,0.406715274,0.408522746,0.395869403,0.397676899,122225600
1992/11/11,0.410330325,0.421176174,0.406715332,0.408522805,140425600
1992/11/12,0.411234766,0.415753543,0.407618954,0.41213855,107598400
1992/11/13,0.406715274,0.413946128,0.404907753,0.412138608,84750400
1992/11/16,0.414849937,0.417561194,0.404907824,0.406715345,67547200
1992/11/17,0.39948523,0.41575359,0.396773153,0.413946118,168806400
1992/11/18,0.417561114,0.421176106,0.40129273,0.404907747,304808000
1992/11/19,0.421176106,0.43021448,0.417561113,0.417561113,240542400
1992/11/20,0.415753603,0.424791978,0.41213861,0.422983637,155489600
1992/11/23,0.410330325,0.412138667,0.406715332,0.408522805,152723200
1992/11/24,0.415753603,0.415753603,0.408522749,0.41213861,156822400
1992/11/25,0.408522695,0.413946077,0.404907703,0.412138556,117342400
1992/11/27,0.408522695,0.413946077,0.406715223,0.408522695,47196800
1992/11/30,0.416638136,0.416638136,0.403052189,0.40758058,160507200
1992/12/1,0.422072291,0.427507213,0.411203367,0.414826922,130144000
1992/12/2,0.41482681,0.423883544,0.413015444,0.422072178,97776000
1992/12/3,0.416638136,0.417543843,0.406674873,0.409391898,187588800
1992/12/4,0.412109703,0.416638093,0.409391856,0.414826776,95782400
1992/12/7,0.418449581,0.418449581,0.411203341,0.411203341,144222400
1992/12/8,0.421166539,0.425695753,0.418449514,0.418449514,196638400
1992/12/9,0.417543948,0.420260973,0.414826922,0.418449607,159409600
1992/12/10,0.41482681,0.417543835,0.40939189,0.41482681,140190400
1992/12/11,0.416638136,0.422072186,0.414826818,0.414826818,120187200
1992/12/14,0.41482681,0.418449494,0.411203256,0.416638128,110510400
1992/12/15,0.408486217,0.41301543,0.402146485,0.411203242,182537600
1992/12/16,0.398523003,0.41301548,0.394900295,0.407580608,225926400
1992/12/17,0.412109703,0.416638093,0.400335123,0.400335123,233867200
1992/12/18,0.422072291,0.429318531,0.414826922,0.41663824,235457600
1992/12/21,0.432035446,0.434752471,0.420260866,0.422072183,256065600
1992/12/22,0.439281791,0.443810183,0.432941259,0.432941259,280168000
1992/12/23,0.432941347,0.438376222,0.429318614,0.436564033,112336000
1992/12/24,0.427507102,0.43475247,0.427507102,0.43475247,45964800
1992/12/28,0.431129873,0.432941239,0.429318506,0.429318506,70448000
1992/12/29,0.432035446,0.440187391,0.431129787,0.431129787,116278400
1992/12/30,0.425695747,0.432941163,0.425695747,0.432941163,100587200
1992/12/31,0.432941347,0.434752666,0.425695928,0.425695928,92232000
1993/1/4,0.422072291,0.434752582,0.418449607,0.431129898,129136000
1993/1/5,0.429318488,0.429318488,0.41482688,0.42026093,186256000
1993/1/6,0.447432697,0.449244063,0.438375965,0.44018733,281400000
1993/1/7,0.44199875,0.452867721,0.439281725,0.4474328,272137600
1993/1/8,0.451056421,0.456490472,0.432941257,0.440187496,320936000
1993/1/11,0.464642286,0.466453652,0.447432784,0.44924415,273728000
1993/1/12,0.44562149,0.461924464,0.44562149,0.454679047,346158400
1993/1/13,0.460113049,0.463736603,0.443810077,0.445621443,199640000
1993/1/14,0.470981866,0.472793183,0.461924265,0.463736453,367808000
1993/1/15,0.436564028,0.451056511,0.434752661,0.441998903,902630400
1993/1/18,0.431129873,0.434752557,0.420260949,0.431129873,333636800
1993/1/19,0.432941347,0.438376222,0.429318614,0.432941347,274041600
1993/1/20,0.434752554,0.43656392,0.431129869,0.432941236,158737600
1993/1/21,0.434752554,0.43656392,0.425695819,0.432941236,184419200
1993/1/22,0.431129873,0.436563924,0.427507188,0.436563924,146944000
1993/1/25,0.434752554,0.438376109,0.429318503,0.429318503,202272000
1993/1/26,0.440187395,0.449244128,0.438376029,0.438376029,285622400
1993/1/27,0.436564028,0.447432955,0.425695924,0.441998903,226620800
1993/1/28,0.43384698,0.436564006,0.429318588,0.43475264,184038400
1993/1/29,0.431129873,0.443810163,0.427507188,0.436563924,266100800
1993/2/1,0.443810076,0.443810076,0.429318422,0.429318422,240553600
1993/2/2,0.436564028,0.445621636,0.436564028,0.440187584,182336000
1993/2/3,0.434752554,0.441998793,0.42388363,0.441998793,264185600
1993/2/4,0.431129873,0.436563924,0.427507188,0.434752557,208152000
1993/2/5,0.41482681,0.431129782,0.407580572,0.429318416,367617600
1993/2/8,0.409391969,0.416638209,0.402146577,0.413015524,281075200
1993/2/9,0.412109703,0.415732435,0.409391856,0.41301541,238660800
1993/2/10,0.403957933,0.414826881,0.398523036,0.413015515,268284800
1993/2/11,0.39942944,0.407580539,0.398522935,0.403957831,168268800
1993/2/12,0.391223252,0.403023536,0.390315594,0.399392103,275396800
1993/2/16,0.38486886,0.388500293,0.373976211,0.388500293,407736000
1993/2/17,0.391223252,0.39213091,0.377607652,0.386684161,249580800
1993/2/18,0.399392158,0.401208299,0.388500355,0.399392158,280123200
1993/2/19,0.399392158,0.403023591,0.397576865,0.401208299,177800000
1993/2/22,0.400300533,0.406654091,0.397576758,0.39939205,98761600
1993/2/23,0.393946201,0.401208242,0.392130908,0.399392101,194073600
1993/2/24,0.389407963,0.391223279,0.378515336,0.378515336,286563200
1993/2/25,0.397576898,0.397576898,0.386684246,0.386684246,167227200
1993/2/26,0.38486886,0.393946193,0.37942296,0.393946193,294884800
1993/3/1,0.38668415,0.38850029,0.383053541,0.384868857,119302400
1993/3/2,0.393946201,0.395761493,0.384868867,0.384868867,147694400
1993/3/3,0.39666906,0.39939201,0.386684071,0.392130819,202697600
1993/3/4,0.399392158,0.401208299,0.388500355,0.395761549,188339200
1993/3/5,0.399392158,0.404838908,0.397576865,0.397576865,111619200
1993/3/8,0.410284579,0.412099895,0.399391957,0.399391957,177004800
1993/3/9,0.412099987,0.417546711,0.410284671,0.410284671,154828800
1993/3/10,0.412099987,0.415731444,0.406654087,0.412099987,132496000
1993/3/11,0.413008481,0.41573148,0.408469439,0.413916164,144614400
1993/3/12,0.408469528,0.412100113,0.403023602,0.412100113,126694400
1993/3/15,0.4139162,0.415731517,0.402115892,0.406654159,136035200
1993/3/16,0.410284579,0.419361933,0.410284579,0.41573135,101281600
1993/3/17,0.400300533,0.413916131,0.39939205,0.410284675,176220800
1993/3/18,0.395761341,0.403931037,0.395761341,0.399391948,106187200
1993/3/19,0.390315592,0.401208242,0.3885003,0.399392102,154100800
1993/3/22,0.38668415,0.39122324,0.383053541,0.38850029,165200000
1993/3/23,0.383053482,0.392130838,0.382145848,0.386684089,102536000
1993/3/24,0.390315592,0.393946201,0.381238259,0.383053551,143068800
1993/3/25,0.397576898,0.397576898,0.388500387,0.39031568,171046400
1993/3/26,0.38668415,0.397576799,0.381238249,0.397576799,151760000
1993/3/29,0.370345533,0.38123818,0.368530241,0.379422889,261710400
1993/3/30,0.379422933,0.379422933,0.364899676,0.371253234,264051200
1993/3/31,0.373976231,0.383053564,0.372160938,0.381238272,223036800
1993/4/1,0.375792354,0.377607646,0.370345605,0.372160922,108203200
1993/4/2,0.363992155,0.372161032,0.359453087,0.36671513,253792000
1993/4/5,0.363084495,0.366715104,0.359453062,0.363084495,149172800
1993/4/6,0.354006916,0.364899537,0.354006916,0.363084245,168369600
1993/4/7,0.366715044,0.368530336,0.352191785,0.355822393,162848000
1993/4/8,0.361268371,0.366715122,0.355822469,0.363084512,163430400
1993/4/12,0.363084495,0.37034569,0.359453062,0.359453062,93049600
1993/4/13,0.352191746,0.372160904,0.350376454,0.366715004,164483200
1993/4/14,0.354006916,0.354006916,0.345837221,0.350376309,170060800
1993/4/15,0.343114346,0.350376386,0.339483739,0.350376386,218702400
1993/4/16,0.349468857,0.354007124,0.344022132,0.350376515,686795200
1993/4/19,0.352191746,0.359452963,0.350376454,0.352191746,227864000
1993/4/20,0.363084495,0.364899788,0.35037655,0.35400716,240049600
1993/4/21,0.360360563,0.368530236,0.357637589,0.364899628,205273600
1993/4/22,0.363084495,0.366715104,0.355822452,0.357637745,157673600
1993/4/23,0.357637674,0.364899715,0.354007089,0.361268282,134142400
1993/4/26,0.355822444,0.361268346,0.352191835,0.357637736,102804800
1993/4/27,0.364899695,0.364899695,0.35400707,0.35400707,129673600
1993/4/28,0.373068511,0.377607577,0.361268206,0.361268206,163240000
1993/4/29,0.368530244,0.375792283,0.363991978,0.373976143,82443200
1993/4/30,0.372160912,0.381238245,0.368530303,0.368530303,132339200
1993/5/3,0.376700103,0.377607762,0.370345718,0.372161035,65184000
1993/5/4,0.387592673,0.393946233,0.377607681,0.379422997,170822400
1993/5/5,0.395761341,0.403023379,0.384868719,0.384868719,253064000
1993/5/6,0.390315592,0.397576809,0.3885003,0.395761493,70459200
1993/5/7,0.397576898,0.397576898,0.388500387,0.388500387,81894400
1993/5/10,0.399392158,0.405746542,0.399392158,0.399392158,137928000
1993/5/11,0.395761341,0.401208088,0.392130758,0.399391948,158379200
1993/5/12,0.38668415,0.397576799,0.384868857,0.393946191,105224000
1993/5/13,0.403023571,0.404838887,0.388500335,0.388500335,361726400
1993/5/14,0.403023571,0.40665418,0.399392138,0.401208278,117409600
1993/5/17,0.40483886,0.406654152,0.399392111,0.403023544,69641600
1993/5/18,0.403023571,0.408469496,0.399392138,0.403023571,163475200
1993/5/19,0.415731519,0.417546787,0.395761511,0.397576828,172771200
1993/5/20,0.42662403,0.428439346,0.415731407,0.415731407,290528000
1993/5/21,0.417546719,0.429347026,0.412099995,0.426624076,148198400
1993/5/24,0.418454528,0.426624205,0.412100119,0.412100119,150315200
1993/5/25,0.409376979,0.417546652,0.404838738,0.412099928,180723200
1993/5/26,0.419362098,0.419362098,0.402115889,0.406654156,121564800
1993/5/27,0.417546719,0.424807936,0.415731452,0.419362036,197288000
1993/5/28,0.412051976,0.418419618,0.409323333,0.414781444,183948800
1993/6/1,0.414781451,0.420238736,0.411142403,0.411142403,135072000
1993/6/2,0.414781451,0.42387691,0.407504229,0.412961514,200480000
1993/6/3,0.410232753,0.416600441,0.407504111,0.414781331,156856000
1993/6/4,0.399317414,0.409323277,0.396588747,0.405685079,213684800
1993/6/7,0.369300693,0.398407905,0.366572051,0.396588793,482305600
1993/6/8,0.360204369,0.363843392,0.349288949,0.354747084,621096000
1993/6/9,0.322000891,0.332006756,0.32018178,0.327459002,1178419200
1993/6/10,0.323820025,0.325639962,0.311085515,0.316543651,553705600
1993/6/11,0.318362623,0.329278042,0.315633981,0.327458931,242323200
1993/6/14,0.324730277,0.325639832,0.316543525,0.320181698,249491200
1993/6/15,0.305628121,0.329278044,0.304718565,0.329278044,448324800
1993/6/16,0.307447314,0.314724538,0.301990028,0.307447314,353080000
1993/6/17,0.300170869,0.309266351,0.294712734,0.309266351,409438400
1993/6/18,0.29835096,0.306537738,0.289255477,0.30289954,311292800
1993/6/21,0.288345844,0.294712683,0.287436312,0.294712683,273582400
1993/6/22,0.301080346,0.305628099,0.289255397,0.297441347,336380800
1993/6/23,0.294712812,0.303809147,0.291074637,0.303809147,180723200
1993/6/24,0.303809106,0.303809106,0.291074598,0.294712772,222835200
1993/6/25,0.291074514,0.296531798,0.287436317,0.293803156,257163200
1993/6/28,0.291984141,0.294712784,0.281978275,0.294712784,353617600
1993/6/29,0.283797383,0.292893693,0.280159185,0.292893693,294268800
1993/6/30,0.287436336,0.289255423,0.280159115,0.281978202,200256000
1993/7/1,0.276520997,0.289255506,0.276520997,0.283797395,218164800
1993/7/2,0.280159205,0.281978292,0.274701919,0.278340118,191632000
1993/7/6,0.274701893,0.283797377,0.272881956,0.278340092,155254400
1993/7/7,0.265605599,0.27561144,0.263786487,0.272881972,227035200
1993/7/8,0.265605599,0.272881972,0.263786487,0.265605599,138969600
1993/7/9,0.267424703,0.271062901,0.265605615,0.26924379,156878400
1993/7/12,0.276520997,0.277430553,0.263786488,0.267424687,173880000
1993/7/13,0.271062911,0.281978309,0.269243799,0.281978309,158110400
1993/7/14,0.271062911,0.272881998,0.260147488,0.267424712,246299200
1993/7/15,0.260147363,0.274701803,0.256509166,0.27106278,338038400
1993/7/16,0.200113952,0.215577105,0.192836741,0.20739035,2120596800
1993/7/19,0.186469883,0.209209419,0.185560327,0.203752133,806232000
1993/7/20,0.195565328,0.201932994,0.187379389,0.191017587,531910400
1993/7/21,0.191017538,0.194655735,0.185560243,0.18919844,455907200
1993/7/22,0.192836702,0.1964749,0.187379405,0.189198504,211176000
1993/7/23,0.191017538,0.200113844,0.18919844,0.196474834,233777600
1993/7/26,0.195565328,0.200113895,0.189198488,0.194655785,152824000
1993/7/27,0.192836702,0.200113912,0.191017603,0.194655801,198609600
1993/7/28,0.195565328,0.196474884,0.191017587,0.191017587,91795200
1993/7/29,0.198294774,0.200113872,0.194655763,0.196474861,121374400
1993/7/30,0.201933041,0.205571228,0.19647493,0.200113942,214446400
1993/8/2,0.207390308,0.212848419,0.20375211,0.205571197,216305600
1993/8/3,0.21102941,0.212848498,0.209209473,0.21102941,176478400
1993/8/4,0.220124811,0.221943898,0.211029328,0.212848415,242995200
1993/8/5,0.214667484,0.223763791,0.211029287,0.223763791,209372800
1993/8/6,0.21284841,0.220124806,0.21284841,0.21284841,125921600
1993/8/9,0.216486618,0.220124816,0.211029333,0.21284842,161414400
1993/8/10,0.207390308,0.216486617,0.205571197,0.21466753,152779200
1993/8/11,0.200113952,0.20739035,0.19647494,0.20739035,166969600
1993/8/12,0.192836702,0.201933011,0.189198504,0.200113912,338172800
1993/8/13,0.199204385,0.201933028,0.191017619,0.192836718,138812800
1993/8/16,0.200994611,0.204648821,0.199167506,0.200994611,102446400
1993/8/17,0.207389504,0.208303062,0.199167537,0.202821747,108180800
1993/8/18,0.208303064,0.217439407,0.206475947,0.211958104,188720000
1993/8/19,0.200994611,0.210130123,0.200994611,0.210130123,152129600
1993/8/20,0.204648808,0.204648808,0.197339571,0.202821703,99937600
1993/8/23,0.207389504,0.210130155,0.200994642,0.204648852,91179200
1993/8/24,0.204648808,0.21013011,0.202821703,0.2064759,101259200
1993/8/25,0.199167505,0.206475912,0.195512478,0.204648819,145768000
1993/8/26,0.196426034,0.199167515,0.193685383,0.199167515,176142400
1993/8/27,0.193685353,0.197339562,0.191858248,0.197339562,186569600
1993/8/30,0.190031156,0.193685366,0.18911761,0.193685366,273739200
1993/8/31,0.193685353,0.195512457,0.190031143,0.193685353,127870400
1993/9/1,0.190944716,0.195512472,0.188204053,0.193685367,225568000
1993/9/2,0.188204095,0.191858305,0.184549067,0.1900312,282262400
1993/9/3,0.188204095,0.1900312,0.184549067,0.1900312,162937600
1993/9/7,0.191858321,0.197339637,0.188204111,0.190031216,143539200
1993/9/8,0.195512488,0.197339593,0.190031174,0.191858279,226632000
1993/9/9,0.190031156,0.197339575,0.190031156,0.19551247,149531200
1993/9/10,0.191858321,0.191858321,0.185463459,0.191858321,134489600
1993/9/13,0.184549034,0.193685375,0.180894824,0.19185827,255785600
1993/9/14,0.17724061,0.182721925,0.175413505,0.17724061,276640000
1993/9/15,0.179067641,0.18272185,0.171758408,0.179067641,257723200
1993/9/16,0.180894867,0.182721972,0.177240656,0.177240656,85960000
1993/9/17,0.184549034,0.186376956,0.177240614,0.178154173,172032000
1993/9/20,0.181808352,0.186376938,0.180894806,0.184549016,111036800
1993/9/21,0.179067641,0.184548954,0.174499887,0.180894746,146496000
1993/9/22,0.186376959,0.186376959,0.177240617,0.177240617,110488000
1993/9/23,0.180894867,0.186377,0.179067761,0.186377,130950400
1993/9/24,0.182721943,0.184549048,0.179067733,0.182721943,76574400
1993/9/27,0.180894867,0.184549077,0.177240656,0.182721972,113176000
1993/9/28,0.180894867,0.182721972,0.177240656,0.180894867,94550400
1993/9/29,0.174499944,0.18180835,0.173586385,0.177240595,236745600
1993/9/30,0.170844957,0.175413544,0.168104305,0.175413544,274904000
1993/10/1,0.166277215,0.16810432,0.164450109,0.166277215,335988800
1993/10/4,0.166277215,0.16810432,0.160795899,0.165363668,192841600
1993/10/5,0.171758488,0.175413515,0.168104278,0.168104278,176310400
1993/10/6,0.172672868,0.175413519,0.170844933,0.173586414,175280000
1993/10/7,0.168104246,0.173586377,0.166277142,0.171758455,134904000
1993/10/8,0.165363699,0.169931457,0.162623035,0.169931457,139406400
1993/10/11,0.173586443,0.175413548,0.166277205,0.166277205,161145600
1993/10/12,0.175413549,0.18272197,0.173586444,0.175413549,306342400
1993/10/13,0.175413549,0.177240654,0.171758521,0.177240654,177004800
1993/10/14,0.173586443,0.179067759,0.171758521,0.175413548,160686400
1993/10/15,0.206475914,0.208303031,0.195512479,0.202821716,955248000
1993/10/18,0.207389504,0.210130155,0.202821747,0.204648852,332998400
1993/10/19,0.202821746,0.208303062,0.199167536,0.206475945,213572800
1993/10/20,0.202821746,0.206475945,0.199167536,0.204648852,138409600
1993/10/21,0.22109364,0.228402891,0.199167558,0.200994664,627110400
1993/10/22,0.22109364,0.230229984,0.217439429,0.222920733,396076800
1993/10/25,0.219266504,0.222920714,0.216525852,0.221093621,219128000
1993/10/26,0.217439398,0.219266491,0.211958095,0.217439398,222476800
1993/10/27,0.23205699,0.2357112,0.217439348,0.21926644,459065600
1993/10/28,0.226575643,0.235711152,0.226575643,0.232056943,244462400
1993/10/29,0.224748582,0.232056975,0.222920635,0.226575674,136864000
1993/11/1,0.230229944,0.230229944,0.221093602,0.224748641,105974400
1993/11/2,0.239366308,0.241193425,0.226575754,0.228402872,224246400
1993/11/3,0.23114346,0.241193359,0.226575692,0.241193359,176960000
1993/11/4,0.235711247,0.235711247,0.224748641,0.230229944,185371200
1993/11/5,0.232970625,0.235711277,0.22474867,0.232970625,378033600
1993/11/8,0.224748582,0.234797651,0.222920635,0.233884092,166992000
1993/11/9,0.220180064,0.228402873,0.217439413,0.226575756,171248000
1993/11/10,0.224748582,0.224748582,0.219266426,0.221093543,76977600
1993/11/11,0.229316413,0.233884183,0.222920722,0.224748669,142430400
1993/11/12,0.23205699,0.233884107,0.22292065,0.230229898,143662400
1993/11/15,0.2338842,0.239366334,0.23022999,0.23022999,157102400
1993/11/16,0.248501763,0.250329709,0.232057003,0.23388412,303083200
1993/11/17,0.244847536,0.255810993,0.239366234,0.248501745,302624000
1993/11/18,0.244847536,0.246674653,0.241193351,0.244847536,114408000
1993/11/19,0.24206011,0.245727427,0.238392769,0.24206011,122964800
1993/11/22,0.238392755,0.242060096,0.23655824,0.240226414,150606400
1993/11/23,0.24206011,0.24206011,0.229223596,0.238392769,186166400
1993/11/24,0.24206011,0.245727427,0.239309586,0.240226427,90440000
1993/11/26,0.239309564,0.242060088,0.236558232,0.240226406,43444800
1993/11/29,0.232890889,0.238392745,0.231057231,0.23655823,96712000
1993/11/30,0.231057242,0.239309573,0.231057242,0.2328909,112660800
1993/12/1,0.231057242,0.236558241,0.229223583,0.234724582,111216000
1993/12/2,0.232890889,0.234724572,0.22738989,0.232890889,100654400
1993/12/3,0.231057242,0.234724582,0.227389901,0.2328909,120467200
1993/12/6,0.236558273,0.238392789,0.229223615,0.231057274,156979200
1993/12/7,0.236558273,0.236558273,0.231057274,0.234724615,63851200
1993/12/8,0.233807787,0.236558287,0.231057287,0.234724629,39592000
1993/12/9,0.220054403,0.2347246,0.218220745,0.232890917,182761600
1993/12/10,0.207217902,0.223721759,0.203550573,0.2218881,497257600
1993/12/13,0.216387108,0.216387108,0.20355058,0.207217909,244328000
1993/12/14,0.213636562,0.218220745,0.212719745,0.214553404,293664000
1993/12/15,0.218220785,0.218220785,0.212719785,0.212719785,123883200
1993/12/16,0.21547024,0.218220739,0.21271974,0.216387081,126369600
1993/12/17,0.216387108,0.218220767,0.213636583,0.216387108,145152000
1993/12/20,0.209051564,0.218220737,0.207217882,0.214553396,189033600
1993/12/21,0.201716885,0.210885226,0.199883214,0.209051567,251126400
1993/12/22,0.205384225,0.209051566,0.198048722,0.199883213,181372800
1993/12/23,0.199883267,0.199883267,0.194381434,0.199883267,226956800
1993/12/27,0.209051564,0.210885223,0.199883212,0.203550553,159936000
1993/12/28,0.213636562,0.216387086,0.209051572,0.21088523,159499200
1993/12/29,0.209051564,0.214553396,0.209051564,0.214553396,107352000
1993/12/30,0.218220785,0.221888127,0.20905161,0.20905161,314552000
1993/12/31,0.214553416,0.221888099,0.214553416,0.218220757,160966400
1994/1/3,0.219137609,0.220054426,0.212719767,0.216387109,181529600
1994/1/4,0.231057242,0.231057242,0.220054386,0.221888069,285174400
1994/1/5,0.247561172,0.248478013,0.232890971,0.232890971,612136000
1994/1/6,0.240226448,0.249394789,0.238392789,0.24756113,366508800
1994/1/7,0.242976919,0.24389376,0.229223588,0.234724587,298793600
1994/1/10,0.246644408,0.248478091,0.240226563,0.242060247,201588800
1994/1/11,0.233807787,0.247561145,0.232890946,0.245727462,355398400
1994/1/12,0.223721758,0.236558273,0.223721758,0.236558273,439118400
1994/1/13,0.224639416,0.225556257,0.218220742,0.220054401,531596800
1994/1/14,0.227389857,0.232890855,0.223721685,0.225556199,214513600
1994/1/17,0.222804964,0.231057297,0.220054439,0.227389955,145712000
1994/1/18,0.21547024,0.22188808,0.21271974,0.22188808,362801600
1994/1/19,0.214553416,0.218220757,0.210885242,0.214553416,281590400
1994/1/20,0.219137609,0.225556283,0.216387109,0.216387109,268083200
1994/1/21,0.244810656,0.245727473,0.236558298,0.243893814,980134400
1994/1/24,0.256730258,0.258563917,0.243893746,0.243893746,692148800
1994/1/25,0.248477861,0.25673019,0.24389368,0.254896532,442332800
1994/1/26,0.245727345,0.249394685,0.243893688,0.247561028,165804800
1994/1/27,0.250312448,0.251229289,0.242060116,0.245727432,132249600
1994/1/28,0.2493947,0.254896555,0.247561042,0.251229215,136438400
1994/1/31,0.240226448,0.24756113,0.240226448,0.245727447,238380800
1994/2/1,0.243893817,0.245727476,0.236558301,0.242060158,156721600
1994/2/2,0.24206011,0.243893768,0.238392769,0.243893768,146451200
1994/2/3,0.245727345,0.246644186,0.23839269,0.24206003,137995200
1994/2/4,0.245727345,0.256730198,0.243893688,0.245727345,354009600
1994/2/7,0.268695295,0.273295927,0.246610501,0.246610501,725446400
1994/2/8,0.263173521,0.268695146,0.259493002,0.265014628,285387200
1994/2/9,0.266855001,0.268695274,0.259493126,0.263173646,186984000
1994/2/10,0.268695295,0.276056311,0.265014774,0.266855022,302030400
1994/2/11,0.272375882,0.276056403,0.266855111,0.266855111,164248000
1994/2/14,0.272375882,0.279737761,0.270535633,0.272375882,245548800
1994/2/15,0.273295879,0.276056263,0.266854976,0.270535496,129774400
1994/2/16,0.270535499,0.276056266,0.270535499,0.276056266,122024000
1994/2/17,0.272375882,0.278817624,0.266855111,0.274216155,145152000
1994/2/18,0.266855001,0.272375769,0.266855001,0.268695274,149072000
1994/2/22,0.274215996,0.276056244,0.263173602,0.266854957,214569600
1994/2/23,0.274215996,0.281577871,0.272375724,0.274215996,260534400
1994/2/24,0.269615322,0.274215978,0.266854939,0.272375706,197859200
1994/2/25,0.265014648,0.274215933,0.261333294,0.272375661,236824000
1994/2/28,0.268695295,0.272375791,0.265014774,0.266855022,123827200
1994/3/1,0.266855001,0.270535522,0.263173646,0.270535522,211870400
1994/3/2,0.262253404,0.266854869,0.255812503,0.259492996,294145600
1994/3/3,0.263173521,0.266854874,0.261333274,0.263173521,188473600
1994/3/4,0.270535499,0.276056266,0.263173624,0.265014731,226844800
1994/3/7,0.278817594,0.280657867,0.270535604,0.272375852,310396800
1994/3/8,0.272375882,0.279737761,0.270535633,0.279737761,186054400
1994/3/9,0.2760562,0.2760562,0.265014668,0.269615298,248539200
1994/3/10,0.274215996,0.276977215,0.270535477,0.274215996,143763200
1994/3/11,0.274215996,0.277897351,0.270535477,0.272375724,161840000
1994/3/14,0.280657619,0.283418002,0.277897237,0.283418002,441705600
1994/3/15,0.276977271,0.281577927,0.274216051,0.281577927,204545600
1994/3/16,0.270535499,0.277897374,0.268695251,0.276056266,147168000
1994/3/17,0.268695295,0.272375791,0.266855022,0.270535543,156228800
1994/3/18,0.267775029,0.270535412,0.263173539,0.270535412,223675200
1994/3/21,0.261333466,0.268695343,0.259493193,0.267775207,246512000
1994/3/22,0.257652849,0.261333369,0.253972329,0.259493097,242827200
1994/3/23,0.258572996,0.261333379,0.252132092,0.259493107,216686400
1994/3/24,0.254892558,0.259493191,0.250291065,0.258573079,188092800
1994/3/25,0.241089687,0.255812601,0.241089687,0.255812601,343638400
1994/3/28,0.244770244,0.250291012,0.241089723,0.242929996,282576000
1994/3/29,0.241089687,0.248450726,0.237408332,0.244770207,213516800
1994/3/30,0.239249408,0.244770175,0.233727782,0.239249408,169825600
1994/3/31,0.244770244,0.246610492,0.231887599,0.239249476,209059200
1994/4/4,0.244770244,0.244770244,0.233727847,0.237408368,168302400
1994/4/5,0.246610343,0.252131968,0.246610343,0.248450615,97899200
1994/4/6,0.246610343,0.250290862,0.241089579,0.250290862,129091200
1994/4/7,0.24569039,0.248450775,0.241089734,0.246610502,77369600
1994/4/8,0.246610343,0.250290862,0.244770097,0.248450615,176848000
1994/4/11,0.246610343,0.246610343,0.239249332,0.246610343,106825600
1994/4/12,0.235568181,0.245690444,0.233727908,0.245690444,136830400
1994/4/13,0.233727783,0.23924941,0.230047288,0.237408302,233139200
1994/4/14,0.231887549,0.233727797,0.220845155,0.224525675,221995200
1994/4/15,0.222685486,0.231887611,0.220845214,0.230047363,188350400
1994/4/18,0.218084827,0.224525732,0.215324443,0.224525732,230294400
1994/4/19,0.213484198,0.220845214,0.209802842,0.219004966,166252800
1994/4/20,0.207962528,0.22084517,0.20612228,0.215324403,281848000
1994/4/21,0.218084827,0.224525732,0.198760454,0.209802839,410536000
1994/4/22,0.219004944,0.235568108,0.20980282,0.23004734,697827200
1994/4/25,0.228207007,0.228207007,0.217164639,0.219004886,359240000
1994/4/26,0.230047345,0.231887593,0.228207073,0.231887593,164225600
1994/4/28,0.222685486,0.230047363,0.219004966,0.22820709,100475200
1994/4/29,0.220845148,0.224525667,0.219004901,0.220845148,94785600
1994/5/2,0.228207007,0.230047279,0.220845133,0.220845133,123222400
1994/5/3,0.222685486,0.230047363,0.217164718,0.22820709,132899200
1994/5/4,0.242929935,0.244770183,0.224525667,0.228207022,364156800
1994/5/5,0.242009938,0.248450844,0.237408444,0.244770323,288332800
1994/5/6,0.237868443,0.241089718,0.230047347,0.237408363,187779200
1994/5/9,0.230047345,0.239249469,0.226366825,0.237408361,140470400
1994/5/10,0.228207007,0.235568045,0.228207007,0.233727774,146843200
1994/5/11,0.222685486,0.231887611,0.219004966,0.22820709,145521600
1994/5/12,0.218544856,0.226366786,0.217164664,0.224525679,107105600
1994/5/13,0.220845148,0.224525667,0.215324381,0.219004901,92612800
1994/5/16,0.21716468,0.224525696,0.21716468,0.220845176,135385600
1994/5/17,0.216244549,0.219004932,0.211643057,0.219004932,180107200
1994/5/18,0.225446641,0.226366777,0.215324384,0.219004903,123860800
1994/5/19,0.236488178,0.239249397,0.22452565,0.226366757,273582400
1994/5/20,0.228667051,0.23740828,0.228206995,0.233727761,98145600
1994/5/23,0.224525705,0.230047333,0.220845185,0.22820706,119952000
1994/5/24,0.226366729,0.230047247,0.222685374,0.228206976,126448000
1994/5/25,0.230047345,0.233727841,0.220845197,0.222685469,136113600
1994/5/26,0.224525705,0.231887581,0.222685457,0.231887581,73035200
1994/5/27,0.221255288,0.227260589,0.218022132,0.223564698,108684800
1994/5/31,0.216174588,0.218022126,0.210631183,0.218022126,257398400
1994/6/1,0.208783686,0.211554994,0.206012415,0.210631225,385761600
1994/6/2,0.202317342,0.210631204,0.200469816,0.209707434,384921600
1994/6/3,0.204164833,0.206936115,0.19769766,0.200469781,353684800
1994/6/6,0.202317342,0.205088625,0.19954522,0.203241099,126033600
1994/6/7,0.203241155,0.205088681,0.201393628,0.201393628,140246400
1994/6/8,0.193078846,0.204164827,0.192155077,0.203241058,274164800
1994/6/9,0.19954522,0.19954522,0.188460063,0.189383832,293529600
